icao,iata,airport_name,country,latitude,longitude,runway,year,length_m,length_ft,measurement_type,current_length_m
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,09/27,2015,2774.4,9102.0,modeled,2999.8
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,09/27,2020,2817.0,9242.0,modeled,2999.8
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,09/27,2024,2849.8,9350.0,modeled,2999.8
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,12/30,1985,960.7,3152.0,modeled,1200.9
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,12/30,1990,1003.5,3292.0,modeled,1200.9
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,12/30,1995,1030.2,3380.0,modeled,1200.9
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,12/30,2000,1053.0,3455.0,modeled,1200.9
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,12/30,2005,1073.6,3522.0,modeled,1200.9
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,12/30,2010,1092.7,3585.0,modeled,1200.9
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,12/30,2015,1110.6,3644.0,modeled,1200.9
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,12/30,2020,1127.7,3700.0,modeled,1200.9
RJSS,SDJ,Sendai Airport,JP,38.139702,140.917007,12/30,2024,1140.9,3743.0,modeled,1200.9
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16L/34R,1985,2688.1,8819.0,modeled,3360.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16L/34R,1990,2807.8,9212.0,modeled,3360.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16L/34R,1995,2882.5,9457.0,modeled,3360.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16L/34R,2000,2946.3,9666.0,modeled,3360.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16L/34R,2005,3003.9,9855.0,modeled,3360.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16L/34R,2010,3057.3,10030.0,modeled,3360.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16L/34R,2015,3107.5,10195.0,modeled,3360.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16L/34R,2020,3155.3,10352.0,modeled,3360.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16L/34R,2024,3192.1,10473.0,modeled,3360.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16R/34L,1985,2400.1,7874.0,modeled,3000.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16R/34L,1990,2507.0,8225.0,modeled,3000.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16R/34L,1995,2573.7,8444.0,modeled,3000.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16R/34L,2000,2630.7,8631.0,modeled,3000.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16R/34L,2005,2682.1,8800.0,modeled,3000.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16R/34L,2010,2729.8,8956.0,modeled,3000.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16R/34L,2015,2774.6,9103.0,modeled,3000.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16R/34L,2020,2817.3,9243.0,modeled,3000.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,16R/34L,2024,2850.1,9351.0,modeled,3000.1
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,04/22,1985,2000.0,6562.0,modeled,2500.0
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,04/22,1990,2089.0,6854.0,modeled,2500.0
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,04/22,1995,2144.6,7036.0,modeled,2500.0
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,04/22,2000,2192.1,7192.0,modeled,2500.0
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,04/22,2005,2234.9,7332.0,modeled,2500.0
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,04/22,2010,2274.7,7463.0,modeled,2500.0
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,04/22,2015,2312.1,7585.0,modeled,2500.0
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,04/22,2020,2347.6,7702.0,modeled,2500.0
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,04/22,2024,2375.0,7792.0,modeled,2500.0
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,05/23,1985,2000.0,6562.0,modeled,2500.0
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,05/23,1990,2089.0,6854.0,modeled,2500.0
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,05/23,1995,2144.6,7036.0,modeled,2500.0
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,05/23,2000,2192.1,7192.0,modeled,2500.0
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,05/23,2005,2234.9,7332.0,modeled,2500.0
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,05/23,2010,2274.7,7463.0,modeled,2500.0
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,05/23,2015,2312.1,7585.0,modeled,2500.0
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,05/23,2020,2347.6,7702.0,modeled,2500.0
RJTT,HND,Tokyo Haneda International Airport,JP,35.549678,139.786958,05/23,2024,2375.0,7792.0,modeled,2500.0
RKJB,MWX,Muan International Airport,KR,34.991406,126.382814,01/19,1985,2379.9,7808.0,modeled,2799.9
RKJB,MWX,Muan International Airport,KR,34.991406,126.382814,01/19,1990,2479.6,8135.0,modeled,2799.9
RKJB,MWX,Muan International Airport,KR,34.991406,126.382814,01/19,1995,2541.9,8340.0,modeled,2799.9
RKJB,MWX,Muan International Airport,KR,34.991406,126.382814,01/19,2000,2595.1,8514.0,modeled,2799.9
RKJB,MWX,Muan International Airport,KR,34.991406,126.382814,01/19,2005,2643.1,8671.0,modeled,2799.9
RKJB,MWX,Muan International Airport,KR,34.991406,126.382814,01/19,2010,2687.6,8817.0,modeled,2799.9
RKJB,MWX,Muan International Airport,KR,34.991406,126.382814,01/19,2015,2729.4,8955.0,modeled,2799.9
RKJB,MWX,Muan International Airport,KR,34.991406,126.382814,01/19,2020,2769.3,9085.0,modeled,2799.9
RKJB,MWX,Muan International Airport,KR,34.991406,126.382814,01/19,2024,2799.9,9186.0,modeled,2799.9
RKNY,YNY,Yangyang International Airport,KR,38.060481,128.669822,15/33,1985,2000.0,6562.0,modeled,2500.0
RKNY,YNY,Yangyang International Airport,KR,38.060481,128.669822,15/33,1990,2089.0,6854.0,modeled,2500.0
RKNY,YNY,Yangyang International Airport,KR,38.060481,128.669822,15/33,1995,2144.6,7036.0,modeled,2500.0
RKNY,YNY,Yangyang International Airport,KR,38.060481,128.669822,15/33,2000,2192.1,7192.0,modeled,2500.0
RKNY,YNY,Yangyang International Airport,KR,38.060481,128.669822,15/33,2005,2234.9,7332.0,modeled,2500.0
RKNY,YNY,Yangyang International Airport,KR,38.060481,128.669822,15/33,2010,2274.7,7463.0,modeled,2500.0
RKNY,YNY,Yangyang International Airport,KR,38.060481,128.669822,15/33,2015,2312.1,7585.0,modeled,2500.0
RKNY,YNY,Yangyang International Airport,KR,38.060481,128.669822,15/33,2020,2347.6,7702.0,modeled,2500.0
RKNY,YNY,Yangyang International Airport,KR,38.060481,128.669822,15/33,2024,2375.0,7792.0,modeled,2500.0
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,07/25,1985,2544.0,8346.0,modeled,3180.0
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,07/25,1990,2657.2,8718.0,modeled,3180.0
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,07/25,1995,2728.0,8950.0,modeled,3180.0
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,07/25,2000,2788.3,9148.0,modeled,3180.0
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,07/25,2005,2842.9,9327.0,modeled,3180.0
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,07/25,2010,2893.4,9493.0,modeled,3180.0
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,07/25,2015,2941.0,9649.0,modeled,3180.0
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,07/25,2020,2986.2,9797.0,modeled,3180.0
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,07/25,2024,3021.0,9911.0,modeled,3180.0
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,13/31,1985,1528.4,5014.0,modeled,1910.5
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,13/31,1990,1596.4,5238.0,modeled,1910.5
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,13/31,1995,1638.9,5377.0,modeled,1910.5
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,13/31,2000,1675.2,5496.0,modeled,1910.5
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,13/31,2005,1707.9,5604.0,modeled,1910.5
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,13/31,2010,1738.3,5703.0,modeled,1910.5
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,13/31,2015,1766.9,5797.0,modeled,1910.5
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,13/31,2020,1794.1,5886.0,modeled,1910.5
RKPC,CJU,Jeju International Airport,KR,33.512058,126.492548,13/31,2024,1815.0,5955.0,modeled,1910.5
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18R/36L,1985,2560.1,8399.0,modeled,3200.1
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18R/36L,1990,2674.0,8773.0,modeled,3200.1
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18R/36L,1995,2745.2,9007.0,modeled,3200.1
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18R/36L,2000,2806.0,9206.0,modeled,3200.1
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18R/36L,2005,2860.8,9386.0,modeled,3200.1
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18R/36L,2010,2911.7,9553.0,modeled,3200.1
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18R/36L,2015,2959.6,9710.0,modeled,3200.1
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18R/36L,2020,3005.1,9859.0,modeled,3200.1
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18R/36L,2024,3040.1,9974.0,modeled,3200.1
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18L/36R,1985,2196.3,7206.0,modeled,2745.3
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18L/36R,1990,2294.0,7526.0,modeled,2745.3
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18L/36R,1995,2355.1,7727.0,modeled,2745.3
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18L/36R,2000,2407.2,7898.0,modeled,2745.3
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18L/36R,2005,2454.3,8052.0,modeled,2745.3
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18L/36R,2010,2497.9,8195.0,modeled,2745.3
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18L/36R,2015,2539.0,8330.0,modeled,2745.3
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18L/36R,2020,2578.0,8458.0,modeled,2745.3
RKPK,PUS,Gimhae International Airport,KR,35.179501,128.938004,18L/36R,2024,2608.1,8557.0,modeled,2745.3
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16L/34R,1985,3199.9,10498.0,modeled,3999.9
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16L/34R,1990,3342.4,10966.0,modeled,3999.9
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16L/34R,1995,3431.3,11258.0,modeled,3999.9
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16L/34R,2000,3507.3,11507.0,modeled,3999.9
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16L/34R,2005,3575.8,11732.0,modeled,3999.9
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16L/34R,2010,3639.4,11940.0,modeled,3999.9
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16L/34R,2015,3699.2,12137.0,modeled,3999.9
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16L/34R,2020,3756.1,12323.0,modeled,3999.9
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16L/34R,2024,3799.9,12467.0,modeled,3999.9
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15L/33R,1985,3000.0,9842.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15L/33R,1990,3133.5,10281.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15L/33R,1995,3216.9,10554.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15L/33R,2000,3288.1,10788.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15L/33R,2005,3352.4,10999.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15L/33R,2010,3412.0,11194.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15L/33R,2015,3468.1,11378.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15L/33R,2020,3521.4,11553.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15L/33R,2024,3562.5,11688.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15R/33L,1985,3000.0,9842.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15R/33L,1990,3133.5,10281.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15R/33L,1995,3216.9,10554.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15R/33L,2000,3288.1,10788.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15R/33L,2005,3352.4,10999.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15R/33L,2010,3412.0,11194.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15R/33L,2015,3468.1,11378.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15R/33L,2020,3521.4,11553.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,15R/33L,2024,3562.5,11688.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16R/34L,1985,3000.0,9842.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16R/34L,1990,3133.5,10281.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16R/34L,1995,3216.9,10554.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16R/34L,2000,3288.1,10788.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16R/34L,2005,3352.4,10999.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16R/34L,2010,3412.0,11194.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16R/34L,2015,3468.1,11378.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16R/34L,2020,3521.4,11553.0,modeled,3750.0
RKSI,ICN,Incheon International Airport,KR,37.469101,126.450996,16R/34L,2024,3562.5,11688.0,modeled,3750.0
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14L/32R,1985,2880.0,9449.0,modeled,3600.0
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14L/32R,1990,3008.2,9869.0,modeled,3600.0
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14L/32R,1995,3088.3,10132.0,modeled,3600.0
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14L/32R,2000,3156.6,10356.0,modeled,3600.0
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14L/32R,2005,3218.3,10559.0,modeled,3600.0
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14L/32R,2010,3275.5,10747.0,modeled,3600.0
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14L/32R,2015,3329.4,10923.0,modeled,3600.0
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14L/32R,2020,3380.6,11091.0,modeled,3600.0
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14L/32R,2024,3420.0,11220.0,modeled,3600.0
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14R/32L,1985,2560.1,8399.0,modeled,3200.1
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14R/32L,1990,2674.0,8773.0,modeled,3200.1
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14R/32L,1995,2745.2,9007.0,modeled,3200.1
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14R/32L,2000,2806.0,9206.0,modeled,3200.1
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14R/32L,2005,2860.8,9386.0,modeled,3200.1
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14R/32L,2010,2911.7,9553.0,modeled,3200.1
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14R/32L,2015,2959.6,9710.0,modeled,3200.1
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14R/32L,2020,3005.1,9859.0,modeled,3200.1
RKSS,GMP,Gimpo International Airport,KR,37.5583,126.791,14R/32L,2024,3040.1,9974.0,modeled,3200.1
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13R/31L,1985,2204.1,7231.0,modeled,2755.1
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13R/31L,1990,2302.2,7553.0,modeled,2755.1
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13R/31L,1995,2363.5,7754.0,modeled,2755.1
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13R/31L,2000,2415.8,7926.0,modeled,2755.1
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13R/31L,2005,2463.0,8081.0,modeled,2755.1
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13R/31L,2010,2506.8,8224.0,modeled,2755.1
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13R/31L,2015,2548.0,8360.0,modeled,2755.1
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13R/31L,2020,2587.2,8488.0,modeled,2755.1
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13R/31L,2024,2617.3,8587.0,modeled,2755.1
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13L/31R,1985,2194.6,7200.0,modeled,2743.2
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13L/31R,1990,2292.3,7521.0,modeled,2743.2
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13L/31R,1995,2353.3,7721.0,modeled,2743.2
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13L/31R,2000,2405.4,7892.0,modeled,2743.2
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13L/31R,2005,2452.4,8046.0,modeled,2743.2
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13L/31R,2010,2496.0,8189.0,modeled,2743.2
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13L/31R,2015,2537.0,8324.0,modeled,2743.2
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13L/31R,2020,2576.0,8452.0,modeled,2743.2
RKTN,TAE,Daegu International Airport,KR,35.894394,128.656989,13L/31R,2024,2606.0,8550.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06L/24R,1985,2194.6,7200.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06L/24R,1990,2292.3,7521.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06L/24R,1995,2353.3,7721.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06L/24R,2000,2405.4,7892.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06L/24R,2005,2452.4,8046.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06L/24R,2010,2496.0,8189.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06L/24R,2015,2537.0,8324.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06L/24R,2020,2576.0,8452.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06L/24R,2024,2606.0,8550.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06R/24L,1985,2194.6,7200.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06R/24L,1990,2292.3,7521.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06R/24L,1995,2353.3,7721.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06R/24L,2000,2405.4,7892.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06R/24L,2005,2452.4,8046.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06R/24L,2010,2496.0,8189.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06R/24L,2015,2537.0,8324.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06R/24L,2020,2576.0,8452.0,modeled,2743.2
RKTU,CJJ,Cheongju International Airport/Cheongju Air Base (K-59/G-513),KR,36.71556,127.500289,06R/24L,2024,2606.0,8550.0,modeled,2743.2
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18L/36R,1985,2399.4,7872.0,modeled,2999.2
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18L/36R,1990,2506.2,8222.0,modeled,2999.2
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18L/36R,1995,2572.9,8441.0,modeled,2999.2
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18L/36R,2000,2629.9,8628.0,modeled,2999.2
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18L/36R,2005,2681.3,8797.0,modeled,2999.2
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18L/36R,2010,2728.9,8953.0,modeled,2999.2
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18L/36R,2015,2773.8,9100.0,modeled,2999.2
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18L/36R,2020,2816.5,9240.0,modeled,2999.2
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18L/36R,2024,2849.3,9348.0,modeled,2999.2
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18R/36L,1985,2159.9,7086.0,modeled,2699.9
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18R/36L,1990,2256.1,7402.0,modeled,2699.9
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18R/36L,1995,2316.1,7599.0,modeled,2699.9
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18R/36L,2000,2367.4,7767.0,modeled,2699.9
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18R/36L,2005,2413.7,7919.0,modeled,2699.9
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18R/36L,2010,2456.6,8060.0,modeled,2699.9
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18R/36L,2015,2497.0,8192.0,modeled,2699.9
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18R/36L,2020,2535.4,8318.0,modeled,2699.9
ROAH,OKA,Naha International Airport,JP,26.192437,127.639804,18R/36L,2024,2564.9,8415.0,modeled,2699.9
RODN,DNA,Kadena Air Base,JP,26.351667,127.769444,05L/23R,1985,2950.5,9680.0,modeled,3688.1
RODN,DNA,Kadena Air Base,JP,26.351667,127.769444,05L/23R,1990,3081.8,10111.0,modeled,3688.1
RODN,DNA,Kadena Air Base,JP,26.351667,127.769444,05L/23R,1995,3163.8,10380.0,modeled,3688.1
